FID,OBJECTID,EXPEDIENTE,T_PROCESO,NOMBRE,OBSERV,ID_PROC_PT,COOR_ESTE,COOR_NORTE,Georrefere,Fecha,Sitio,Vereda,Georrefe_1,Orientacio,Orientac_1,Cobertura,Curvatura,Distancia_,Distancia1,Distanci_1,DTM,Geologia,Geomorfolo,NDVI,Orientac_2,Rugosidad,Slope,TPI,UGS
"2,519","3,292", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2290-FI,0.000000000000000,0.000000000000000, , , , , ,274.000000000000000,0.000000000000000,9,-0.6737500,343.9200134,391.3120117,12.5000000,"3,074.7399902",7,18,0.1135220,134.3009949,150,8.7696800,0.5627440,43
"2,520","3,293", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2291-FI,0.000000000000000,0.000000000000000, , , , , ,274.000000000000000,0.000000000000000,11,-0.3360940,62.5000000,448.0859985,37.5000000,"3,004.4199219",7,18,0.1091400,273.7739868,215,19.6007004,-11.4883003,43
"2,521","3,294", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2292-FI,0.000000000000000,0.000000000000000, , , , , ,55.000000000000000,0.000000000000000,11,-2.2045300,27.9507999,643.4769897,17.6777000,"2,995.0000000",7,18,0.1204660,272.1860046,196,7.7031898,-24.1294003,43
"2,522","3,295", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2293-FI,0.000000000000000,0.000000000000000, , , , , ,104.000000000000000,0.000000000000000,11,-0.9326560,273.0039978,832.1660156,461.1470032,"3,121.2500000",7,18,0.2250640,55.2006989,173,8.3122597,9.3640099,43
"2,523","3,296", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2294-FI,0.000000000000000,0.000000000000000, , , , , ,92.000000000000000,0.000000000000000,11,-0.4631250,0.0000000,793.8239746,464.0180054,"3,069.5000000",7,18,0.2259890,103.6080017,148,10.7210999,-5.2629399,43
"2,524","3,297", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2295-FI,0.000000000000000,0.000000000000000, , , , , ,98.000000000000000,0.000000000000000,11,0.4135940,316.4750061,555.2310181,320.3999939,"3,100.6298828",7,18,0.1530000,92.1919022,140,14.7448997,0.1462400,43
"2,525","3,298", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2296-FI,0.000000000000000,0.000000000000000, , , , , ,116.000000000000000,0.000000000000000,11,-0.0000000,346.6359863,565.9619751,497.8080139,"3,090.0000000",7,18,0.1470410,-1.0000000,180,0.0000000,13.5172997,43
"2,526","3,299", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2297-FI,0.000000000000000,0.000000000000000, , , , , ,125.000000000000000,0.000000000000000,11,0.0907812,404.8529968,499.5310059,409.4580078,"3,076.5600586",7,18,0.1496340,116.1559982,147,10.1971998,-0.4216310,43
"2,527","3,300", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2298-FI,0.000000000000000,0.000000000000000, , , , , ,287.000000000000000,0.000000000000000,11,-0.1962500,275.0000000,325.9599915,304.3949890,"3,061.0400391",7,18,0.1736130,124.9329987,156,7.1100798,-0.3181150,43
"2,528","3,301", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2299-FI,0.000000000000000,0.000000000000000, , , , , ,348.000000000000000,0.000000000000000,11,-1.0770299,139.7539978,195.6560059,190.3939972,"3,042.8100586",7,18,0.1259090,287.1289978,208,11.6257000,-8.4475098,43
"2,529","3,302", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2300-FI,0.000000000000000,0.000000000000000, , , , , ,337.000000000000000,0.000000000000000,11,0.0623438,145.7740021,716.3270264,479.0939941,"3,073.2700195",7,18,0.1738720,359.8229980,195,7.2809100,-3.4963400,43
"2,530","3,303", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2301-FI,0.000000000000000,0.000000000000000, , , , , ,-1.000000000000000,0.000000000000000,11,-0.0000000,91.0014038,385.8840027,159.0989990,"2,980.0000000",22,27,0.1027400,315.0000000,182,0.6076910,-7.4077101,29
"2,531","3,304", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2302-FI,0.000000000000000,0.000000000000000, , , , , ,151.000000000000000,0.000000000000000,11,-0.0000000,88.3883972,298.1719971,145.7740021,"2,980.0000000",22,27,0.1381470,-1.0000000,180,0.0000000,-17.7924995,29
"2,532","3,305", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2303-FI,0.000000000000000,0.000000000000000, , , , , ,290.000000000000000,0.000000000000000,11,-1.6843801,203.4850006,0.0000000,51.5387993,"3,039.6899414",7,18,0.1245980,151.0800018,134,13.7047005,3.0070801,43
"2,533","3,306", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2304-FI,0.000000000000000,0.000000000000000, , , , , ,251.000000000000000,0.000000000000000,11,-1.6807801,39.5284996,742.5670166,263.6879883,"3,075.6298828",7,18,0.1309980,293.2669983,202,8.1238899,-10.1511002,43
"2,534","3,307", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2305-FI,0.000000000000000,0.000000000000000, , , , , ,267.000000000000000,0.000000000000000,9,-1.5090600,238.8119965,630.5999756,50.0000000,"3,100.5100098",7,18,0.1261410,251.0820007,188,7.1421399,-9.5009804,43
"2,535","3,308", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2306-FI,0.000000000000000,0.000000000000000, , , , , ,121.000000000000000,0.000000000000000,11,-0.3634380,62.5000000,"1,109.1199951",276.1340027,"3,132.7500000",7,18,0.3429810,266.8259888,212,22.5979996,0.0385742,8
"2,536","3,309", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2307-FI,0.000000000000000,0.000000000000000, , , , , ,182.000000000000000,0.000000000000000,11,-0.4815620,242.7059937,"1,120.3399658",53.0330009,"3,102.5000000",7,18,0.5143010,121.1930008,130,14.5899000,-9.1445303,43
"2,537","3,310", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2308-FI,0.000000000000000,0.000000000000000, , , , , ,276.000000000000000,0.000000000000000,11,1.1954700,337.5000000,"1,285.0100098",201.9440002,"3,152.5000000",7,18,0.2441240,181.5160065,132,18.3145008,14.5790997,43
"2,538","3,311", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2309-FI,0.000000000000000,0.000000000000000, , , , , ,338.000000000000000,0.000000000000000,11,-0.7345310,168.1699982,502.8049927,103.0780029,"3,140.5800781",7,18,0.1907010,276.1659851,206,12.7419996,-14.9301996,8
"2,539","3,312", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2310-FI,0.000000000000000,0.000000000000000, , , , , ,87.000000000000000,0.000000000000000,11,-0.5132810,203.4850006,465.0270081,12.5000000,"3,135.7199707",7,18,0.2125490,338.3479919,224,19.2956009,0.0935059,8
"2,540","3,313", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2311-FI,0.000000000000000,0.000000000000000, , , , , ,35.000000000000000,0.000000000000000,11,-0.1642190,75.0000000,"1,102.9799805",159.0989990,"3,145.6298828",7,18,0.0837294,86.6988983,169,4.6852002,-4.7629399,8
"2,541","3,314", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2312-FI,0.000000000000000,0.000000000000000, , , , , ,35.000000000000000,0.000000000000000,14,-0.1757810,187.5000000,645.7800293,100.0000000,"2,851.6298828",7,18,0.0870337,34.5853004,174,28.3090992,0.0534668,3
"2,542","3,315", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2313-FI,0.000000000000000,0.000000000000000, , , , , ,170.000000000000000,0.000000000000000,14,-0.2478120,113.1920013,577.8460083,125.0000000,"2,840.2800293",7,18,0.0906859,33.1483994,177,27.4701996,-9.8645000,3
"2,543","3,316", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2314-FI,0.000000000000000,0.000000000000000, , , , , ,45.000000000000000,0.000000000000000,18,-0.0132813,53.0330009,"2,023.6899414",128.6950073,"2,759.0000000",4,69,0.3358100,169.6490021,139,13.9103003,-10.3910999,42
"2,544","3,317", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2315-FI,0.000000000000000,0.000000000000000, , , , , ,51.000000000000000,0.000000000000000,16,-0.0000000,0.0000000,"2,085.8500977",195.6560059,"2,755.0000000",4,69,0.5197240,45.0000000,180,0.8102310,-26.6777000,42
"2,545","3,318", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2316-FI,0.000000000000000,0.000000000000000, , , , , ,339.000000000000000,0.000000000000000,11,0.4800000,70.7107010,"1,237.7500000",45.0694008,"2,826.9399414",28,70,0.1961350,50.5070000,166,17.7868004,-8.2197304,37
"2,546","3,319", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2317-FI,0.000000000000000,0.000000000000000, , , , , ,48.000000000000000,0.000000000000000,14,0.0007813,27.9507999,"1,065.9499512",17.6777000,"2,864.0000000",7,18,0.1957360,338.5929871,223,18.5541992,-7.7099600,3
"2,547","3,320", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2318-FI,0.000000000000000,0.000000000000000, , , , , ,351.000000000000000,0.000000000000000,11,-0.2567190,151.0379944,775.1010132,128.6950073,"2,894.5500488",7,18,0.0890698,51.0345001,169,15.0569000,-2.2531700,3
"2,548","3,321", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2319-FI,0.000000000000000,0.000000000000000, , , , , ,4.000000000000000,0.000000000000000,11,0.9481250,357.5090027,552.5510254,175.4459991,"2,937.5000000",7,18,0.0920693,350.6700134,215,17.3192005,-7.1015601,3
"2,549","3,322", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2320-FI,0.000000000000000,0.000000000000000, , , , , ,0.000000000000000,0.000000000000000,11,0.8014060,250.0000000,455.0069885,206.1549988,"2,972.9499512",7,18,0.0862809,4.1959100,207,17.7479000,10.9499998,3
"2,550","3,323", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2321-FI,0.000000000000000,0.000000000000000, , , , , ,205.000000000000000,0.000000000000000,11,0.0787500,176.7769928,357.5090027,103.0780029,"2,968.3300781",7,18,0.0817703,0.4115490,206,14.8849001,3.0429699,3
"2,551","3,324", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2322-FI,0.000000000000000,0.000000000000000, , , , , ,269.000000000000000,0.000000000000000,11,-0.2339060,51.5387993,380.1730042,341.1839905,"2,910.0000000",7,18,0.0867139,204.6600037,123,30.5512009,-11.2515001,3
"2,552","3,325", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2323-FI,0.000000000000000,0.000000000000000, , , , , ,359.000000000000000,0.000000000000000,10,-0.5334370,35.3553009,992.4719849,164.4120026,"2,825.8300781",7,3,0.0662661,270.0000000,192,5.7105899,-4.2624502,40
"2,553","3,326", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2324-FI,0.000000000000000,0.000000000000000, , , , , ,16.000000000000000,0.000000000000000,11,0.2250000,87.5000000,"1,813.5799561",0.0000000,"2,744.3300781",4,3,0.0819380,359.2780151,200,10.1240997,-10.6848001,35
"2,554","3,327", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2325-FI,0.000000000000000,0.000000000000000, , , , , ,234.000000000000000,0.000000000000000,11,1.1150000,25.0000000,"1,871.0400391",90.1388016,"2,730.0000000",28,16,0.0973582,15.5585003,185,3.5547900,-1.3960000,37
"2,555","3,328", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2326-FI,0.000000000000000,0.000000000000000, , , , , ,72.000000000000000,0.000000000000000,16,-0.3689060,12.5000000,"1,765.3299561",0.0000000,"2,728.6799316",28,16,0.0765925,251.1410065,189,7.7880602,-8.0993700,37
"2,556","3,329", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2327-FI,0.000000000000000,0.000000000000000, , , , , ,38.000000000000000,0.000000000000000,11,0.0248438,300.5199890,"1,835.2900391",91.0014038,"2,723.0700684",4,3,0.1748660,72.4487000,153,14.7686996,-12.1535997,35
"2,557","3,330", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2328-FI,0.000000000000000,0.000000000000000, , , , , ,326.000000000000000,0.000000000000000,11,0.2840630,344.8280029,"2,025.6199951",88.3883972,"2,722.1201172",4,3,0.1646760,42.0928001,179,8.7919703,-20.9787998,35
"2,558","3,331", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2329-FI,0.000000000000000,0.000000000000000, , , , , ,58.000000000000000,0.000000000000000,11,0.0773437,302.5929871,"2,168.8898926",62.5000000,"2,734.8200684",4,3,0.1070380,328.8299866,212,11.7957001,-13.1325998,35
"2,559","3,332", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2330-FI,0.000000000000000,0.000000000000000, , , , , ,345.000000000000000,0.000000000000000,1,0.5593750,45.0694008,"1,121.1700439",67.3145981,"2,710.2099609",4,69,0.3277290,58.2560997,159,17.7451992,-6.5473599,42
"2,560","3,333", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2331-FI,0.000000000000000,0.000000000000000, , , , , ,128.000000000000000,0.000000000000000,9,-0.4990630,222.5559998,918.7290039,107.5289993,"2,665.0000000",4,3,0.2376630,344.6300049,214,14.8071003,-4.6450200,35
"2,561","3,334", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2332-FI,0.000000000000000,0.000000000000000, , , , , ,125.000000000000000,0.000000000000000,12,-1.4678100,67.3145981,581.6199951,79.0569000,"2,647.0000000",4,69,0.1585990,119.2170029,114,18.7707996,-29.9463005,42
"2,562","3,335", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2333-FI,0.000000000000000,0.000000000000000, , , , , ,28.000000000000000,0.000000000000000,12,-0.6525000,79.0569000,575.5430298,90.1388016,"2,644.0800781",4,69,0.1733870,122.8909988,152,8.5052404,-24.8598995,42
"2,563","3,336", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2334-FI,0.000000000000000,0.000000000000000, , , , , ,292.000000000000000,0.000000000000000,11,-0.2806250,307.4590149,"1,008.8699951",83.8525009,"2,651.0000000",28,16,0.1569440,22.4927998,191,12.9104004,-1.1728500,37
"2,564","3,337", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2335-FI,0.000000000000000,0.000000000000000, , , , , ,2.000000000000000,0.000000000000000,7,-0.2364060,88.3883972,667.6690063,53.0330009,"2,600.0000000",28,16,0.2105350,333.8290100,184,1.4266100,-9.7600098,37
"2,565","3,338", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2336-FI,0.000000000000000,0.000000000000000, , , , , ,78.000000000000000,0.000000000000000,11,0.6000000,352.0029907,"1,045.0000000",45.0694008,"2,664.0600586",28,16,0.1549520,1.6365800,192,6.2444401,4.1406298,37
"2,566","3,339", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2337-FI,0.000000000000000,0.000000000000000, , , , , ,112.000000000000000,0.000000000000000,10,0.3915620,87.5000000,"1,003.2800293",12.5000000,"2,825.5100098",7,69,0.1176950,79.9925995,113,27.1893005,-2.7878399,43
"2,567","3,340", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2338-FI,0.000000000000000,0.000000000000000, , , , , ,354.000000000000000,0.000000000000000,10,0.3068750,176.7769928,"1,153.5300293",12.5000000,"2,831.0400391",7,68,0.1166040,111.6360016,136,13.6178999,7.7111802,40
"2,568","3,341", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2339-FI,0.000000000000000,0.000000000000000, , , , , ,338.000000000000000,0.000000000000000,1,1.5792201,470.5379944,"1,095.2299805",150.5200043,"2,565.0000000",4,68,0.0493734,347.5539856,194,5.8322001,4.0993700,35
"2,569","3,342", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2340-FI,0.000000000000000,0.000000000000000, , , , , ,-1.000000000000000,0.000000000000000,1,0.4531250,515.3880005,"1,152.5100098",45.0694008,"2,554.3300781",23,64,0.0520725,338.1119995,190,3.6292400,-0.6176760,47
"2,570","3,343", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2341-FI,0.000000000000000,0.000000000000000, , , , , ,236.000000000000000,0.000000000000000,23,-0.0000000,352.2250061,"1,967.9499512",70.7107010,"2,740.0000000",7,68,0.1005680,-1.0000000,180,0.0000000,4.2409701,40
"2,571","3,344", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2342-FI,0.000000000000000,0.000000000000000, , , , , ,121.000000000000000,0.000000000000000,1,0.7226560,185.8260040,"1,042.6099854",27.9507999,"2,596.9099121",7,70,0.0523464,235.6459961,183,10.1995001,19.1021004,43
"2,572","3,345", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2343-FI,0.000000000000000,0.000000000000000, , , , , ,207.000000000000000,0.000000000000000,9,-1.0370300,257.6940002,"1,222.9599609",0.0000000,"2,759.5000000",28,70,0.2214380,120.9919968,142,11.3737001,9.8312998,41
"2,573","3,346", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2344-FI,0.000000000000000,0.000000000000000, , , , , ,249.000000000000000,0.000000000000000,9,-0.6645310,305.1640015,"1,237.4399414",63.7377014,"2,762.0500488",28,70,0.3608850,209.7070007,166,11.9956999,16.5377998,41
"2,574","3,347", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2345-FI,0.000000000000000,0.000000000000000, , , , , ,236.000000000000000,0.000000000000000,9,0.2273440,291.5480042,"1,288.4699707",50.0000000,"2,757.9499512",28,70,0.3805900,249.0379944,192,13.3959999,7.9470201,41
"2,575","3,348", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2346-FI,0.000000000000000,0.000000000000000, , , , , ,68.000000000000000,0.000000000000000,12,1.8568701,134.6289978,"2,818.6000977",367.6359863,"2,570.3898926",7,10,0.0852203,235.9629974,181,20.2635994,14.3997002,43
"2,576","3,349", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2347-FI,0.000000000000000,0.000000000000000, , , , , ,16.000000000000000,0.000000000000000,1,-0.9892190,328.1099854,"2,012.4599609",17.6777000,"2,488.4099121",7,69,0.1480040,68.4884033,147,18.7227001,-24.1100998,43
"2,577","3,350", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2348-FI,0.000000000000000,0.000000000000000, , , , , ,266.000000000000000,0.000000000000000,1,0.2457810,274.4309998,"2,053.5400391",12.5000000,"2,482.6298828",7,69,0.1183360,15.9565001,189,6.4982901,-22.1396008,43
"2,578","3,351", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2349-FI,0.000000000000000,0.000000000000000, , , , , ,198.000000000000000,0.000000000000000,12,-0.8365630,62.5000000,"1,045.3800049",12.5000000,"2,429.5000000",7,6,0.2255250,266.1809998,215,37.1932983,-22.2106991,8
"2,579","3,352", ,"40,000.000000000000000","40,220.000000000000000",Fotografías aéreas IGAC,AVRP-f2350-FI,0.000000000000000,0.000000000000000, , , , , ,23.000000000000000,0.000000000000000,12,0.5365630,67.3145981,"1,257.7900391",0.0000000,"2,450.2299805",7,6,0.1937390,197.9019928,111,31.3474998,-9.7873497,8
